YearMonthDayHourMinute,STN,isitu-LST,insitu-TA
202107010030,90,21.5620698069779,20.8439176843685
202107010030,93,21.1987070152579,20.3117997261634
202107010030,95,19.8360993322449,19.1380297609539
202107010030,98,20.68550903371,19.6098913899111
202107010030,99,20.9515431043156,19.834849907233
202107010030,100,17.0114987266214,16.1463102316583
202107010030,101,21.8387293105823,21.1127815823383
202107010030,102,20.2862506976276,19.0531399210122
202107010030,104,20.6380571273438,19.9687883024237
202107010030,105,21.6583663129354,21.4092129707754
202107010030,106,21.4798998977609,20.5532216720208
202107010030,108,23.0195069661218,22.4696183205836
202107010030,112,21.9242617337879,21.9630135780234
202107010030,114,20.3535492771549,19.6090295345404
202107010030,115,19.0066694023374,18.944990322751
202107010030,119,20.895981919878,20.5035926815874
202107010030,121,19.9010909065009,19.0784276157296
202107010030,127,21.0302954634349,20.0162947406854
202107010030,129,22.2128425470878,19.9025444657196
202107010030,130,21.7794484629671,20.8075910449227
202107010030,131,23.0642862527867,22.8094155212882
202107010030,133,22.708902621571,22.408511583314
202107010030,135,20.0847070256594,19.7045583683604
202107010030,136,19.6486682212867,19.2245107947734
202107010030,137,21.5642180789748,21.5497294389536
202107010030,138,22.5705260272955,21.8676475412804
202107010030,140,22.2753598743551,22.3401016531331
202107010030,143,21.5738514085514,21.5550308052122
202107010030,146,22.8907755487675,22.8268560357213
202107010030,152,20.6266138496265,19.6775986286651
202107010030,155,20.2148039732241,19.690331643022
202107010030,156,21.8126200553274,21.8341933742714
202107010030,159,21.6654142161791,21.4222799459834
202107010030,162,21.5047730364769,20.9665469036749
202107010030,165,21.8617354022698,21.5227526935263
202107010030,168,23.3921563995084,23.0155115414847
202107010030,169,20.2645962036549,20.2012450639633
202107010030,170,20.5895221495665,20.0112365657862
202107010030,172,21.494875868266,20.8936927218544
202107010030,174,18.4133686034283,17.5803144247814
202107010030,177,21.1441995202779,20.3910918534769
202107010030,184,25.2270112991465,24.2034537817544
202107010030,185,22.7319640436814,21.7427370024178
202107010030,188,23.4148591060119,22.1400519656279
202107010030,189,23.9016267218289,22.7833424982513
202107010030,192,19.5589998444851,18.6524671692391
202107010030,201,20.688844009898,19.8273093958914
