YearMonthDayHourMinute,STN,UV
202206010000,13,0.0007522592943015245
202206010000,105,0.00010573463099487683
202206010000,108,0.000884365323673806
202206010000,112,0.0008076093192651663
202206010000,115,0.0012613796345772505
202206010000,131,0.00026237558081361375
202206010000,132,0.0008951980644335573
202206010000,133,0.004026111144023802
202206010000,138,0.002183712976371879
202206010000,143,0.004135556085593834
202206010000,146,0.03363103640162362
202206010000,152,0.004674050257919601
202206010000,156,0.0018923611964358636
202206010000,159,0.0067814435091760146
202206010000,165,0.00043003797537299095
202206010010,13,-0.0011566414399768346
202206010010,105,0.0011955600961369192
202206010010,108,-0.0005351294729309715
202206010010,112,0.0006851726322792682
202206010010,115,0.0012394807247062363
202206010010,131,0.0004921443747851103
202206010010,132,0.0002833167540677512
202206010010,133,0.003291922719994264
202206010010,138,0.005160650423826985
202206010010,143,0.0037834846068475025
202206010010,146,0.02495609913655384
202206010010,152,0.006952901567481133
202206010010,156,0.0013925753929267706
202206010010,159,0.00452053221864295
202206010010,165,0.0004902416439135508
202206010020,13,0.0002856933357351083
202206010020,105,0.0007073221128095479
202206010020,108,0.0016445469743241706
202206010020,112,0.001431242142546807
202206010020,115,0.0012506887830469311
202206010020,131,0.0020259878742075925
202206010020,132,0.0018380170638438947
202206010020,133,0.0024978162283480925
202206010020,138,0.001044872447777312
202206010020,143,0.0026586500954262253
202206010020,146,0.03145032439528644
202206010020,152,0.00034038064414514086
202206010020,156,0.0019522867059785596
202206010020,159,0.0019522867059785596
202206010020,165,0.0005991686523555457
202206010030,13,0.000489737175444592
202206010030,105,0.003522900617199793
202206010030,108,8.774458179816834e-05
202206010030,112,-7.065082997782128e-05
202206010030,115,0.000869280778137226
202206010030,131,0.001096167412556187
202206010030,132,0.0006236705045706415
202206010030,133,0.00440283720516455
202206010030,138,0.005188488650247098
202206010030,143,0.003152814709648196
202206010030,146,0.022954229313380477
202206010030,152,0.008959490381997302
202206010030,156,0.001955228527338878
202206010030,159,0.0026372931980546137
202206010030,165,-0.000145336360586469
202206010040,13,0.0021249769325765028
202206010040,105,0.0009355375073021395
202206010040,108,-0.00022519215817248144
202206010040,112,0.0007441376873478325
202206010040,115,0.0006730250390052328
202206010040,131,0.0012319749555901067
202206010040,132,0.0017049826689713938
202206010040,133,0.004231727893813111
202206010040,138,0.00038858946206759957
202206010040,143,0.004447958194186992
202206010040,146,0.031504063021328965
202206010040,152,0.004425214407157551
202206010040,156,0.0024314034272124993
202206010040,159,0.0008722815506631013
202206010040,165,0.00016122245279310188
202206010050,13,0.0007085186748251312
202206010050,105,0.002823633111244971
202206010050,108,0.0006405187923291072
202206010050,112,-0.00042312575011761223
202206010050,115,0.0006537529904489652
202206010050,131,0.0025479330117619122
202206010050,132,0.0017961698144347805
202206010050,133,0.0018888123819362796
202206010050,138,0.002404918404614091
202206010050,143,0.0019893468973492825
202206010050,146,0.03168452636291621
202206010050,152,0.000522066460145218
202206010050,156,0.0007248493371213772
202206010050,159,0.0026857375849193292
202206010050,165,-0.00033607545063961647
202206010100,13,-4.046012578441722e-05
202206010100,105,0.003693437253267363
202206010100,108,-0.00045873813532567963
202206010100,112,-0.0017371878511325894
202206010100,115,-1.9782199171147712e-05
202206010100,131,0.001186980773328289
202206010100,132,0.0004942626365923
202206010100,133,0.0019374170177398318
202206010100,138,0.00703150168748782
202206010100,143,0.002136464548008064
202206010100,146,0.029036189280274956
202206010100,152,0.001281514780273558
202206010100,156,0.0027093820899317575
202206010100,159,0.002986471855302631
202206010100,165,6.773220917908862e-05
202206010110,13,0.0009763651495415463
202206010110,105,0.0012218866634062726
202206010110,108,-0.0013595508474166722
202206010110,112,-0.0017220839882610306
202206010110,115,0.0006537529904489652
202206010110,131,0.003862275661511902
202206010110,132,0.0021767845418920887
202206010110,133,0.0024965810210000657
202206010110,138,-0.0010198166753107904
202206010110,143,0.0018284053960705246
202206010110,146,0.025467235039027182
202206010110,152,0.0002379106632173342
202206010110,156,0.0003531710021757163
202206010110,159,0.0007841528450260484
202206010110,165,0.00020871523195455124
202206010120,13,-0.00027401743803781987
202206010120,105,0.003783286261447994
202206010120,108,-0.0013595508474166722
202206010120,112,-0.0017220839882610306
202206010120,115,3.0427434764939065e-05
202206010120,131,0.0003305689936564485
202206010120,132,0.002625470775341386
202206010120,133,0.0023469688876199273
202206010120,138,0.000771871192126764
202206010120,143,0.007659452496203265
202206010120,146,0.023835611314760603
202206010120,152,1.5573727969089924e-05
202206010120,156,0.0012937572029486707
202206010120,159,0.0006734438493306787
202206010120,165,0.0002653612855509244
202206010130,13,3.5703633175949145e-05
202206010130,105,0.002830648967492439
202206010130,108,-0.0013778071716411282
202206010130,112,-0.0017220839882610306
202206010130,115,0.0008523172177088067
202206010130,131,0.0012459436030917588
202206010130,132,0.001169048953476938
202206010130,133,0.0017105935324695368
202206010130,138,0.002732479975324729
202206010130,143,0.0076637310347822405
202206010130,146,0.02238125874377194
202206010130,152,0.0021002816982094493
202206010130,156,0.0008121651184331897
202206010130,159,0.0009489596923740066
202206010130,165,-2.2462610631810134e-06
202206010140,13,0.0001549580356195285
202206010140,105,0.002412659209471705
202206010140,108,-0.0013778071716411282
202206010140,112,-0.0017338262751921314
202206010140,115,0.0006530828634144522
202206010140,131,0.00020242213212853105
202206010140,132,0.0003158230233497305
202206010140,133,0.002517003495228171
202206010140,138,0.002606634646000963
202206010140,143,0.0023972190721814734
202206010140,146,0.021553557718494893
