YearMonthDayHourMinute,STN,isitu-LST,insitu-TA
202107010030,90,20.918177,20.99521
202107010030,93,20.404255,20.6385
202107010030,95,19.628925,19.04148
202107010030,98,20.266638,19.687809
202107010030,99,20.648434,20.136326
202107010030,100,16.162592,15.844482
202107010030,101,20.635603,22.019957
202107010030,102,19.559984,18.271189
202107010030,104,19.617208,19.74099
202107010030,105,21.639326,21.455196
202107010030,106,21.217026,20.448214
202107010030,108,21.802126,23.360363
202107010030,112,20.389183,22.59802
202107010030,114,19.918818,20.075613
202107010030,115,19.55378,19.9011
202107010030,119,20.239113,21.665583
202107010030,121,19.215168,19.739426
202107010030,127,20.867474,20.023674
202107010030,129,19.839104,20.458057
202107010030,130,19.692215,20.38998
202107010030,131,21.937525,23.421986
202107010030,133,22.248556,22.603031
202107010030,135,20.139044,19.758945
202107010030,136,19.428436,19.568386
202107010030,137,20.757801,22.29702
202107010030,138,19.964632,21.947037
202107010030,140,22.791225,22.78877
202107010030,143,20.687443,21.511683
202107010030,146,23.006334,23.587448
202107010030,152,20.547039,20.216133
202107010030,155,19.89125,20.089792
202107010030,156,21.970222,22.53024
202107010030,159,21.426746,21.766329
202107010030,162,21.200438,21.79762
202107010030,165,21.824799,22.8336
202107010030,168,21.670069,22.68818
202107010030,169,20.915154,21.736998
202107010030,170,20.290812,21.034002
202107010030,172,21.133432,21.531227
202107010030,174,18.28332,18.793798
202107010030,177,21.221691,21.741014
202107010030,184,24.997633,23.438513
202107010030,185,22.027088,22.860783
202107010030,188,22.423376,22.81883
202107010030,189,22.733267,23.575974
202107010030,192,18.720083,19.38135
202107010030,201,20.498335,20.318935
202107010030,202,20.818521,21.065264
202107010030,203,19.910267,20.300133
202107010030,211,20.094845,20.333036
202107010030,212,19.723717,19.686953
202107010030,216,16.851505,16.900667
202107010030,217,19.193094,19.444714
202107010030,221,20.193005,19.802954
202107010030,226,20.567856,20.124653
202107010030,232,20.91971,20.60168
202107010030,235,20.362259,21.357903
202107010030,236,21.266823,21.87444
202107010030,238,19.900553,20.88703
202107010030,239,21.607979,22.550598
202107010030,243,22.708757,23.429544
202107010030,244,21.146492,20.319796
202107010030,245,22.141497,21.75142
202107010030,247,21.019835,21.036852
202107010030,248,19.307598,18.620523
202107010030,251,21.23015,21.81833
202107010030,252,22.207483,21.343166
202107010030,253,20.347439,20.729284
202107010030,254,21.71926,21.538616
202107010030,255,20.189093,21.08566
202107010030,257,22.296595,22.274672
202107010030,258,19.758024,20.542528
202107010030,259,19.664253,20.281641
