YearMonthDayHourMinute,STN,UV
202206010000,13,-0.006088122044109682
202206010000,105,-0.007011360358846384
202206010000,108,-0.022674975636037747
202206010000,112,-0.01936629759875208
202206010000,115,0.004540951040363097
202206010000,131,0.0038005750544079235
202206010000,132,-0.0022001948716749036
202206010000,133,0.0067679593751558504
202206010000,138,-0.00607230545402943
202206010000,143,0.009936191520179733
202206010000,146,0.008908528227296693
202206010000,152,0.0019461518392429366
202206010000,156,-0.001383360423801903
202206010000,159,0.008607569363196305
202206010000,165,-0.00628152307289524
202206010010,13,-0.006088122044109682
202206010010,105,-0.002450721598716591
202206010010,108,-0.010358704834160407
202206010010,112,-0.017950200644000568
202206010010,115,0.0051116917662559665
202206010010,131,-0.008007012944222947
202206010010,132,-0.0035988976056134324
202206010010,133,0.00669833471278849
202206010010,138,-0.003229414390406949
202206010010,143,-0.0020542813789009465
202206010010,146,0.008572880886972212
202206010010,152,0.0028733315357637595
202206010010,156,-0.001383360423801903
202206010010,159,0.008410067124428239
202206010010,165,-0.006644979352001084
202206010020,13,-0.006088122044109682
202206010020,105,-0.002450721598716591
202206010020,108,-0.010358704834160407
202206010020,112,-0.017950200644000568
202206010020,115,0.0051116917662559665
202206010020,131,-0.008007012944222947
202206010020,132,-0.0035988976056134324
202206010020,133,0.00669833471278849
202206010020,138,-0.003229414390406949
202206010020,143,-0.0020542813789009465
202206010020,146,0.008572880886972212
202206010020,152,0.0028733315357637595
202206010020,156,-0.001383360423801903
202206010020,159,0.008410067124428239
202206010020,165,-0.006644979352001084
202206010030,13,-0.006088122044109682
202206010030,105,0.0010451165096354142
202206010030,108,-0.011745058545482853
202206010030,112,-0.010559148836155257
202206010030,115,0.0019902136967385586
202206010030,131,-0.0010796305931439658
202206010030,132,-0.017158324995125526
202206010030,133,0.0067679593751558504
202206010030,138,-0.0018504866834700652
202206010030,143,0.005294976377408718
202206010030,146,0.0020244896097742406
202206010030,152,0.003363450057416133
202206010030,156,-0.0020874557872712996
202206010030,159,0.008564538305756132
202206010030,165,-0.008909457037903613
202206010040,13,-0.006088122044109682
202206010040,105,0.0009007643301857474
202206010040,108,-0.012159881373008522
202206010040,112,-0.009991686242249796
202206010040,115,-0.00978789419016524
202206010040,131,0.003228605771686073
202206010040,132,-0.0008376856549122773
202206010040,133,-0.001411292215011724
202206010040,138,-0.008355948852948734
202206010040,143,0.006270828525836354
202206010040,146,0.008297522499793921
202206010040,152,0.0029315629085638396
202206010040,156,-0.0019431036078216325
202206010040,159,0.005644386171169116
202206010040,165,-0.005692238248131278
202206010050,13,-0.005192538134864044
202206010050,105,0.0009007643301857474
202206010050,108,-0.010699331924510782
202206010050,112,-0.008529496046605045
202206010050,115,-0.0018344626434372278
202206010050,131,-0.009953402465123606
202206010050,132,0.000979100635058013
202206010050,133,-0.008692348748331653
202206010050,138,-0.009012488777312496
202206010050,143,0.010661020800241283
202206010050,146,0.008297522499793921
202206010050,152,0.003189412792247336
202206010050,156,-0.0020874557872712996
202206010050,159,0.008306688422072637
202206010050,165,-0.006849356467300179
202206010100,13,-0.005048477982216942
202206010100,105,0.0010451165096354142
202206010100,108,-0.007591612359154135
202206010100,112,-0.004882159862599024
202206010100,115,-0.006434769715821339
202206010100,131,-0.0007038503821074012
202206010100,132,-0.000699502214759653
202206010100,133,-0.0016107007744214541
202206010100,138,-0.004171245288207862
202206010100,143,0.009072150296094312
202206010100,146,-0.006159986680895002
202206010100,152,0.0030278027170916513
202206010100,156,-0.0012895866433570704
202206010100,159,0.008564538305756132
202206010100,165,-0.006979412624871655
202206010110,13,-0.006032849090153883
202206010110,105,0.0009007643301857474
202206010110,108,-0.006055744846446077
202206010110,112,0.005273436460209237
202206010110,115,-0.0014729513032206562
202206010110,131,0.006547586079971557
202206010110,132,0.0010487252974253711
202206010110,133,0.0004741993870377905
202206010110,138,-0.004472126229331529
202206010110,143,0.007113010928687648
202206010110,146,0.00824437244047552
202206010110,152,0.0027524443299133602
202206010110,156,0.0009947413096509025
202206010110,159,0.00839359252137928
202206010110,165,-0.011617390798647311
202206010120,13,-0.0015974129370822767
202206010120,105,0.0010451165096354142
202206010120,108,0.00749478307480447
202206010120,112,0.004914409271387956
202206010120,115,-0.008729136585581538
202206010120,131,-0.005333353333002147
202206010120,132,0.0009955752381069721
202206010120,133,-0.012822421324996428
202206010120,138,-0.0042142763456480365
202206010120,143,0.010451398988258028
202206010120,146,0.008297522499793921
202206010120,152,0.0028967965093630284
202206010120,156,-0.001495706847665108
202206010120,159,0.011074026175953612
202206010120,165,-0.01009171238944651
202206010130,13,-0.001177529653101903
202206010130,105,0.0007872666259519191
202206010130,108,0.0031631617724252738
202206010130,112,0.004914409271387956
202206010130,115,0.0010607696844636399
202206010130,131,0.006477961417604197
202206010130,132,0.0013240836846036628
202206010130,133,-0.0015520740999877365
202206010130,138,-0.003878629005323558
202206010130,143,0.009787243201436853
202206010130,146,0.00824437244047552
202206010130,152,0.002853765451922853
202206010130,156,-0.0017552171388423743
202206010130,159,0.008806829731422057
202206010130,165,-0.014715640411965648
202206010140,13,-0.004057694744726126
202206010140,105,0.0012191537748042114
202206010140,108,0.0031631617724252738
202206010140,112,0.0022917776979534147
202206010140,115,0.0017210551432738927
202206010140,131,0.006477961417604197
202206010140,132,0.0013240836846036628
202206010140,133,0.0004515323078604454
202206010140,138,-0.0040402390804792476
202206010140,143,0.00984039326075525
202206010140,146,0.008734490962127896
202206010140,152,0.0028967965093630284
202206010140,156,-0.0069628921869466665
202206010140,159,0.009745758158181487
202206010140,165,-0.007523671937748977
202206010150,13,-0.004760935915344841
202206010150,105,0.0012191537748042114
202206010150,108,0.003387988734119024
202206010150,112,0.006345879966955154
202206010150,115,-0.012423767878435112
202206010150,131,0.006494436020653157
202206010150,132,0.0008737120043652911
202206010150,133,0.00023878302477044457
202206010150,138,-0.003878629005323558
202206010150,143,0.009941714382764746
202206010150,146,0.008398843621803414
202206010150,152,0.003189412792247336
202206010150,156,-0.003991017358359545
202206010150,159,0.005855607663263573
202206010150,165,-0.01284244286856058
202206010200,13,-0.005900421993916784
202206010200,105,0.0010451165096354142
202206010200,108,0.0009939389919324704
202206010200,112,0.00330888395644625
202206010200,115,-0.0033665400644146254
202206010200,131,0.006822944467149843
202206010200,132,0.0011500464194348665
202206010200,133,-0.008692348748331653
202206010200,138,-0.004368747526975925
202206010200,143,0.010115751647933546
202206010200,146,0.008398843621803414
202206010200,152,0.0030512676906909193
202206010200,156,-0.01490500999856711
202206010200,159,0.009328112373579786
202206010200,165,-0.005339611874740501
202206010210,13,-0.003443755593063684
202206010210,105,0.001732737270055852
202206010210,108,0.0045607784963978834
202206010210,112,-0.004765468813440258
202206010210,115,-0.009280069068398735
202206010210,131,0.006648907201981051
202206010210,132,0.0013240836846036628
202206010210,133,-0.0015520740999877365
202206010210,138,-0.0040402390804792476
202206010210,143,0.00968386449908125
202206010210,146,0.008140993738119918
202206010210,152,0.0028967965093630284
202206010210,156,-0.012977860358460843
202206010210,159,0.008855814324969033
202206010210,165,-0.0015135314144521558
202206010220,13,-0.00777152099390942
202206010220,105,0.0011995876909633055
202206010220,108,0.004219640730863723
202206010220,112,-0.006808128934152182
202206010220,115,-0.0037414605019552277
202206010220,131,0.006822944467149843
202206010220,132,-0.0005594827377688
202206010220,133,0.00669833471278849
202206010220,138,-0.0040402390804792476
202206010220,143,0.009941714382764746
202206010220,146,0.008398843621803414
202206010220,152,0.0026828196675459997
202206010220,156,-0.008495946386455424
202206010220,159,0.008771578381313136
202206010220,165,-0.01767580117915996
202206010230,13,-0.00446785263796897
202206010230,105,0.0006740515784900284
202206010230,108,-0.006049242109273588
202206010230,112,-0.004574161007240342
202206010230,115,-0.012879562856464933
202206010230,131,0.0063910573182975544
202206010230,132,-0.0021654801723935625
202206010230,133,0.0068426868922381555
202206010230,138,-0.0042142763456480365
202206010230,143,0.010115751647933546
202206010230,146,0.008398843621803414
202206010230,152,0.0026828196675459997
202206010230,156,-0.00833738257828657
202206010230,159,0.00839359252137928
202206010230,165,-0.0071894466702093415
202206010240,13,-0.002068372315573943
202206010240,105,0.0008373467457116406
202206010240,108,-0.006165933158432354
202206010240,112,-0.004690852056399108
202206010240,115,-0.012423767878435112
202206010240,131,0.006648907201981051
202206010240,132,-0.002439245391949178
202206010240,133,0.006997158073566049
202206010240,138,-0.0042142763456480365
202206010240,143,0.009941714382764746
202206010240,146,0.008398843621803414
202206010240,152,0.001914576702885059
202206010240,156,-0.007364210689362252
202206010240,159,0.008607569363196305
202206010240,165,-0.0068903998400744355
202206010250,13,-0.00519877941403642
202206010250,105,0.0013970899297313707
202206010250,108,-0.010424238949888639
202206010250,112,-0.007797424603160247
202206010250,115,-0.009828066052680195
202206010250,131,0.006648907201981051
202206010250,132,0.0016597310249281444
202206010250,133,0.006997158073566049
202206010250,138,-0.0040402390804792476
202206010250,143,0.009941714382764746
202206010250,146,0.008398843621803414
202206010250,152,0.0029816430283235596
202206010250,156,-0.0020874557872712996
202206010250,159,0.008306688422072637
202206010250,165,-0.006644979352001084
202206010300,13,-0.005123823044276818
202206010300,105,0.0020679588959302583
202206010300,108,-0.010517111517039877
202206010300,112,-0.006017897913348939
202206010300,115,-0.0028700575851435227
202206010300,131,0.006648907201981051
202206010300,132,0.0002620615002509728
202206010300,133,0.006869280497165344
202206010300,138,-0.004472126229331529
202206010300,143,0.009941714382764746
202206010300,146,0.008140993738119918
202206010300,152,0.0029816430283235596
202206010300,156,-0.0020874557872712996
202206010300,159,0.00873857557092493
202206010300,165,-0.006644979352001084
202206010310,13,-0.006355054293846935
202206010310,105,0.0020679588959302583
202206010310,108,-0.010650940428437186
202206010310,112,-0.007487851554164328
202206010310,115,-0.00880287152922298
202206010310,131,0.004939378044777378
202206010310,132,-0.0007975137923973214
202206010310,133,0.0070667827359334094
202206010310,138,-0.0042142763456480365
202206010310,143,0.009941714382764746
202206010310,146,0.008908528227296693
202206010310,152,0.002491524506671186
202206010310,156,-0.0020874557872712996
202206010310,159,0.008306688422072637
202206010310,165,-0.006644979352001084
202206010320,13,-0.005431854830721355
202206010320,105,0.0010310959207781038
202206010320,108,-0.01474410369881632
202206010320,112,-0.01749948255165384
202206010320,115,-0.014321358557643148
202206010320,131,0.003040638654700432
202206010320,132,-0.006973112618951337
202206010320,133,0.0070667827359334094
202206010320,138,-0.0042142763456480365
202206010320,143,0.010115751647933546
202206010320,146,0.008908528227296693
202206010320,152,0.0029816430283235596
202206010320,156,-0.0020874557872712996
202206010320,159,0.008564538305756132
202206010320,165,-0.006575354689633722
202206010330,13,-0.006280097924087331
202206010330,105,0.0020679588959302583
202206010330,108,-0.008316910702437433
202206010330,112,-0.010160944616879464
202206010330,115,0.0034924077150537405
202206010330,131,0.003265312210107227
202206010330,132,-0.007100069605658699
202206010330,133,0.006869280497165344
202206010330,138,-0.0042142763456480365
202206010330,143,0.00968386449908125
202206010330,146,0.008908528227296693
202206010330,152,0.0029816430283235596
202206010330,156,-0.0020874557872712996
202206010330,159,0.008564538305756132
202206010330,165,-0.005824351812515051
202206010340,13,-0.006280097924087331
202206010340,105,0.001635363271593803
202206010340,108,-0.017868544551547405
202206010340,112,-0.007065164447151202
202206010340,115,0.0051116917662559665
202206010340,131,0.006822944467149843
202206010340,132,-0.007302922055810503
202206010340,133,0.006869280497165344
202206010340,138,-0.0042142763456480365
202206010340,143,0.010115751647933546
202206010340,146,0.008263942361251088
202206010340,152,0.0029816430283235596
202206010340,156,-0.0028556987519322364
202206010340,159,0.008564538305756132
202206010340,165,-0.005735564613823746
202206010350,13,-0.004521045977684518
202206010350,105,-0.00697314833257168
202206010350,108,-0.0035261786600170627
202206010350,112,-0.013326096803599556
202206010350,115,0.005053077564247138
202206010350,131,0.0063910573182975544
202206010350,132,-0.00355449451121576
202206010350,133,0.006869280497165344
202206010350,138,-0.004472126229331529
202206010350,143,0.009941714382764746
202206010350,146,0.008122509206733847
202206010350,152,0.002853765451922853
202206010350,156,-0.0020874557872712996
202206010350,159,0.008564538305756132
202206010350,165,-0.006763241265443777
202206010400,13,-0.007168743927317106
202206010400,105,0.00017256084218180537
202206010400,108,-0.005832803862928676
202206010400,112,-0.016438689587168303
202206010400,115,-0.01556659137059103
202206010400,131,0.006547586079971557
202206010400,132,-0.005886778071115066
202206010400,133,0.0067343792366130065
202206010400,138,-0.004349177606200376
202206010400,143,0.009806813122212418
202206010400,146,0.008122509206733847
202206010400,152,0.0030512676906909193
202206010400,156,-0.0020874557872712996
202206010400,159,0.00873857557092493
202206010400,165,-0.008352111769590772
202206010410,13,-0.005586326012049249
202206010410,105,0.0007472733870140567
202206010410,108,-0.008683187220206855
202206010410,112,-0.0073162973793819185
202206010410,115,0.0050945177546545106
202206010410,131,-0.0048418607575028425
202206010410,132,-0.0031944060836698977
202206010410,133,0.006869280497165344
202206010410,138,-0.004490610760717619
202206010410,143,0.00968386449908125
202206010410,146,0.006689314464599767
202206010410,152,0.0030512676906909193
202206010410,156,-0.001873478945454275
202206010410,159,0.00873857557092493
202206010410,165,-0.006575354689633722
202206010420,13,-0.007351637709929029
202206010420,105,-0.009794097607032258
202206010420,108,-0.013613606402654634
202206010420,112,-0.004807144543215825
202206010420,115,0.0049981940620221375
202206010420,131,-0.010395025869659865
202206010420,132,-0.00022714370467153018
202206010420,133,0.0070667827359334094
202206010420,138,-0.004349177606200376
202206010420,143,0.009941714382764746
202206010420,146,0.006689314464599767
202206010420,152,0.002853765451922853
202206010420,156,-0.001873478945454275
202206010420,159,0.00873857557092493
202206010420,165,-0.006644979352001084
202206010430,13,-0.0037914101936676443
202206010430,105,-0.015269420069328757
202206010430,108,-0.011994503126146097
202206010430,112,-0.007400640979406717
202206010430,115,0.005256043945705634
202206010430,131,-0.0016122943193280078
202206010430,132,-1.77962824439859e-06
202206010430,133,0.0070667827359334094
202206010430,138,-0.004349177606200376
202206010430,143,0.009941714382764746
202206010430,146,0.00620054219753217
202206010430,152,0.0030512676906909193
202206010430,156,-0.0017190077641263837
202206010430,159,0.00873857557092493
202206010430,165,-0.006575354689633722
202206010440,13,-0.0014573269018890143
202206010440,105,-0.01117742936825186
202206010440,108,-0.011994503126146097
202206010440,112,-0.007763473393133114
202206010440,115,0.005256043945705634
202206010440,131,-0.012507279767921547
202206010440,132,-0.013023083222494979
202206010440,133,-0.001923301377132792
202206010440,138,-0.004781064755052665
202206010440,143,0.009941714382764746
202206010440,146,0.006689314464599767
202206010440,152,0.0030512676906909193
202206010440,156,-0.0017190077641263837
202206010440,159,0.008564538305756132
202206010440,165,-0.0062118984105278795
202206010450,13,-0.0055014794930887175
202206010450,105,-0.00862213038348896
202206010450,108,-0.012637437397857897
202206010450,112,-0.006909184948617503
202206010450,115,0.005292019993422576
202206010450,131,-0.011980958564314076
202206010450,132,-0.00488607209966721
202206010450,133,0.0007088838561624159
202206010450,138,-0.0042142763456480365
202206010450,143,0.009941714382764746
202206010450,146,0.008572880886972212
202206010450,152,0.002491524506671186
202206010450,156,-0.0022787509481461132
202206010450,159,0.008900185646080614
202206010450,165,-0.006057427229199986
202206010500,13,-0.005860214640106954
202206010500,105,-0.01022943131295233
202206010500,108,-0.013881767101243416
202206010500,112,-0.007324166786051779
202206010500,115,0.00434344880159503
202206010500,131,-0.00027192674637977783
202206010500,132,-0.00377787389690958
202206010500,133,0.0005175760499624988
202206010500,138,-0.0042142763456480365
202206010500,143,0.009806813122212418
202206010500,146,0.008398843621803414
202206010500,152,0.0026828196675459997
202206010500,156,-0.0017190077641263837
202206010500,159,0.008900185646080614
202206010500,165,-0.006254929467968052
202206010510,13,-0.00572356393182068
202206010510,105,-0.006541650442983638
202206010510,108,-0.010518291707850578
202206010510,112,-0.00973292453930603
202206010510,115,0.0037053287769827675
202206010510,131,0.0019182902301248313
202206010510,132,-0.005497508741113249
202206010510,133,-0.00019362003459018508
202206010510,138,-0.004472126229331529
202206010510,143,0.009806813122212418
202206010510,146,0.008227897837426562
202206010510,152,0.0026828196675459997
202206010510,156,-0.0019165100028944466
202206010510,159,0.008564538305756132
202206010510,165,-0.006254929467968052
202206010520,13,-0.005860214640106954
202206010520,105,-0.008199700100421524
202206010520,108,-0.01292188727533176
202206010520,112,0.0031360238602854253
202206010520,115,0.025572768591065678
202206010520,131,0.0002665877853996691
202206010520,132,-0.0026780666616686663
202206010520,133,-0.002446937070150942
202206010520,138,-0.007071536704597138
202206010520,143,0.0092448223430372
202206010520,146,0.006835796445150731
202206010520,152,0.0024898490276534183
202206010520,156,-0.0019165100028944466
202206010520,159,0.013269273273698808
202206010520,165,-0.006057427229199986
202206010530,13,-0.006355054293846935
202206010530,105,0.009374618910072555
202206010530,108,-0.004574176441785699
202206010530,112,0.014926298539128944
202206010530,115,0.030184968527710968
202206010530,131,0.004358346628848359
202206010530,132,-0.0010837560911428656
202206010530,133,0.005985060863825073
202206010530,138,-0.009415016367182335
202206010530,143,0.011031480616610386
202206010530,146,-0.002600310385056485
202206010530,152,0.011138110998397755
202206010530,156,0.0001750572155220169
202206010530,159,0.017278610830699002
202206010530,165,-0.007885292526797878
202206010540,13,-0.025884197648379247
202206010540,105,0.029948964152948013
202206010540,108,0.01840589535328446
202206010540,112,0.041910915260130896
202206010540,115,0.05764711959660954
202206010540,131,0.033322967295016305
202206010540,132,0.004215205478093883
202206010540,133,0.0137912810616487
202206010540,138,0.0025898395360611486
202206010540,143,0.03558189630866267
202206010540,146,-0.0034917424789823147
202206010540,152,0.03680265935935508
202206010540,156,0.010005781845316716
202206010540,159,0.04777126347947741
202206010540,165,-0.008697909911365029
202206010550,13,-0.031459747748719236
202206010550,105,0.06530964372033943
202206010550,108,0.05674768015496224
202206010550,112,0.07089748321615054
202206010550,115,0.13228465315248528
202206010550,131,0.07488549488430091
202206010550,132,0.027872803684346432
202206010550,133,0.05346701431340178
202206010550,138,-0.0013331145079986183
202206010550,143,0.06644667953839278
202206010550,146,0.02815068091979608
202206010550,152,0.05498038037943826
202206010550,156,0.04279115181772801
202206010550,159,0.07017675955347166
202206010550,165,0.005143500632421481
202206010600,13,0.004175290285088926
202206010600,105,0.09866772247071072
202206010600,108,0.1047635948308354
202206010600,112,0.11406064212703802
202206010600,115,0.1617624538953001
202206010600,131,0.10548972581409093
202206010600,132,0.06350967896071454
202206010600,133,0.07815751221107246
202206010600,138,0.0023824816831967883
202206010600,143,0.10690859269578276
202206010600,146,0.03889539295342972
202206010600,152,0.07714206088070356
202206010600,156,0.059476581588491784
202206010600,159,0.09892927255288052
202206010600,165,-0.008822017241573714
202206010610,13,0.021615887682685783
202206010610,105,0.15008384579512504
202206010610,108,0.1639146923669639
202206010610,112,0.1522083340028861
202206010610,115,0.21466757014884993
202206010610,131,0.13140013852457497
202206010610,132,0.097389180085076
202206010610,133,0.1398644022063362
202206010610,138,0.02969119996458276
202206010610,143,0.13243401162204219
202206010610,146,0.06646521822155571
202206010610,152,0.11561487739682848
202206010610,156,0.10473286835006997
202206010610,159,0.1259000718680418
202206010610,165,0.03195708763127727
202206010620,13,0.03331666736708372
202206010620,105,0.2274487395274748
202206010620,108,0.1740776190867631
202206010620,112,0.21019698088893524
202206010620,115,0.2893591198855989
202206010620,131,0.2302861186959742
202206010620,132,0.15533207807877522
202206010620,133,0.23100810309937356
202206010620,138,0.11080001791107226
202206010620,143,0.18393202041322604
202206010620,146,0.11094662028162368
202206010620,152,0.1510705918957011
