YearMonthDayHourMinute,STN,UV
202206010000,13,-0.0023220256369810557
202206010000,105,-0.021601029134365703
202206010000,108,-0.00957698543749577
202206010000,112,-0.019823565738546763
202206010000,115,-0.00014311864082173953
202206010000,131,-0.009225171844509283
202206010000,132,-0.009813910509274496
202206010000,133,0.0035704431587407544
202206010000,138,-0.014525665261451264
202206010000,143,0.006340552076868999
202206010000,146,0.01020347044063767
202206010000,152,0.0007066740067617755
202206010000,156,0.001661206127616811
202206010000,159,0.00847135555557996
202206010000,165,-0.0013674562193776618
202206010010,13,-0.0035597677550957036
202206010010,105,-0.006903687935073461
202206010010,108,-0.015273662428593923
202206010010,112,-0.023019992006508446
202206010010,115,0.005227661244003674
202206010010,131,-0.013255170007440364
202206010010,132,-0.009009687850012323
202206010010,133,0.006573733780389178
202206010010,138,-0.0070458817306729175
202206010010,143,-9.857332153230735e-05
202206010010,146,0.01020347044063767
202206010010,152,-0.001085394997405941
202206010010,156,0.001661206127616811
202206010010,159,0.0070553067311379955
202206010010,165,-0.0016748791202772658
202206010020,13,-0.0035836892504806277
202206010020,105,-0.01207654772920445
202206010020,108,-0.015477764773763699
202206010020,112,-0.01361622775956397
202206010020,115,-0.01986010919071698
202206010020,131,-0.01047104837132452
202206010020,132,-0.003010267962637867
202206010020,133,0.006703427374075368
202206010020,138,-0.016024412099638403
202206010020,143,0.005108461721052981
202206010020,146,0.016942328459345173
202206010020,152,0.0012192228417385626
202206010020,156,0.0019642473243405597
202206010020,159,0.00563419208250393
202206010020,165,-0.012775320705076634
202206010030,13,-0.0035627885184481784
202206010030,105,0.002372254201838628
202206010030,108,-0.011311370492705057
202206010030,112,-0.01615559429700711
202206010030,115,-0.0038039738999106265
202206010030,131,-0.010015527651330933
202206010030,132,-0.011594711892257227
202206010030,133,0.006703427374075368
202206010030,138,-0.007580954006288684
202206010030,143,-0.0010093004817456769
202206010030,146,-0.0012496620041375236
202206010030,152,0.0012192228417385626
202206010030,156,0.0020508210259348714
202206010030,159,0.005184868652202588
202206010030,165,0.001173228656261414
202206010040,13,-0.0036744836330264044
202206010040,105,0.0025737697092180077
202206010040,108,-0.012103179608315936
202206010040,112,-0.01428383906274852
202206010040,115,-0.002041048335643458
202206010040,131,-0.004723786500165661
202206010040,132,-0.005997838796156221
202206010040,133,-0.009914397518212503
202206010040,138,-0.005929758099622448
202206010040,143,-0.002156979213027276
202206010040,146,0.010776653697186908
202206010040,152,0.0015859145802530794
202206010040,156,0.002106732853395698
202206010040,159,-0.000366059931378727
202206010040,165,-0.004531881203036537
202206010050,13,-0.0027209806413604305
202206010050,105,0.003511121613292238
202206010050,108,-0.009334022721334415
202206010050,112,-0.015549489921424228
202206010050,115,-0.003161251604134446
202206010050,131,-0.01293009225648517
202206010050,132,-0.0016072332766842298
202206010050,133,-0.0037104202832771577
202206010050,138,-0.01559554530751034
202206010050,143,0.006780132529423404
202206010050,146,0.016942328459345173
202206010050,152,0.002035238010554423
202206010050,156,0.0020747425213197956
202206010050,159,0.004818176913688074
202206010050,165,-0.004860064860716442
202206010100,13,-0.0032518780273465436
202206010100,105,0.002229768672783487
202206010100,108,0.0006685312388038934
202206010100,112,-0.005694789827798076
202206010100,115,-0.00044569347208472807
202206010100,131,-0.003485372835451394
202206010100,132,-0.010506377983702025
202206010100,133,-0.005939829107076829
202206010100,138,-0.001808596277005446
202206010100,143,0.0023802991203790425
202206010100,146,-0.015328877399306972
202206010100,152,0.0012192228417385626
202206010100,156,-1.1819631454211546e-05
202206010100,159,0.0061207802319981726
202206010100,165,-0.004684237977350394
202206010110,13,-0.003347802754917252
202206010110,105,0.0021065774651977003
202206010110,108,-0.002485287372604331
202206010110,112,0.0055511960762380545
202206010110,115,-0.006785808764922866
202206010110,131,0.002720028407725665
202206010110,132,0.0020039908186124103
202206010110,133,-0.0017387419606711067
202206010110,138,-0.005604260447952475
202206010110,143,-0.009208484495890647
202206010110,146,0.012647304579552548
202206010110,152,0.007621110672814427
202206010110,156,-0.007544489484704418
202206010110,159,0.0073423266900901315
202206010110,165,-0.012185129500267972
202206010120,13,-0.0013259844149083042
202206010120,105,0.002372254201838628
202206010120,108,0.0020495125929143798
202206010120,112,0.005173260470064036
202206010120,115,-0.016239759494414707
202206010120,131,-0.015773335796235678
202206010120,132,-0.01916942907396584
202206010120,133,-0.005370270672715958
202206010120,138,-0.004788245279136617
202206010120,143,0.005557471420361025
202206010120,146,0.01073659663390134
202206010120,152,0.0022815193536885495
202206010120,156,-0.001319010380041897
202206010120,159,0.00223492777726597
202206010120,165,-0.01416055073710775
202206010130,13,-0.0023250950762455347
202206010130,105,0.002372254201838628
202206010130,108,0.0008957505199891136
202206010130,112,0.005173260470064036
202206010130,115,-0.007158414740550181
202206010130,131,0.004847460381106479
202206010130,132,-0.002006678011985295
202206010130,133,-0.00031881629545441243
202206010130,138,-0.004788245279136617
202206010130,143,0.007110980400931275
202206010130,146,0.011506668265368157
202206010130,152,0.002035238010554423
202206010130,156,-0.0004068965328226476
202206010130,159,0.010014459794882883
202206010130,165,-0.007583648089905423
202206010140,13,-0.0020608194001176137
202206010140,105,-0.008787221631579622
202206010140,108,0.0008957505199891136
202206010140,112,0.005173260470064036
202206010140,115,-0.008858290039258575
202206010140,131,0.006274844973527031
202206010140,132,-0.002006678011985295
202206010140,133,-0.0011597681653901697
202206010140,138,-0.005604260447952475
202206010140,143,0.007401804552915996
202206010140,146,0.011019485609453534
202206010140,152,0.0025318305095283376
202206010140,156,-0.009125164871649284
202206010140,159,0.0051303100471028545
202206010140,165,-0.007113811374036965
202206010150,13,-0.003489247118841777
202206010150,105,-0.008787221631579622
202206010150,108,0.0010339550804658398
202206010150,112,-0.005033670540458469
202206010150,115,-0.009168402728014445
202206010150,131,0.003569489053668442
202206010150,132,-0.004032028819467747
202206010150,133,-0.007930873753086317
202206010150,138,-0.004788245279136617
202206010150,143,0.006373486589176877
202206010150,146,0.011019485609453534
202206010150,152,0.002515809271756729
202206010150,156,-0.0026862385199666796
202206010150,159,0.0048893689371516886
202206010150,165,-0.011006870739737145
202206010200,13,-0.004491095591412881
202206010200,105,-0.0005362559576250255
202206010200,108,0.0008957505199891136
202206010200,112,-0.00314867474155809
202206010200,115,-0.005229188447057727
202206010200,131,0.002266291228937956
202206010200,132,-0.0011906628431694322
202206010200,133,-0.0037104202832771577
202206010200,138,-0.004050751467382204
202206010200,143,0.005557471420361025
202206010200,146,0.011019485609453534
202206010200,152,0.002515809271756729
202206010200,156,-0.009652554211233995
202206010200,159,0.008363818884083858
202206010200,165,-0.006811873985884529
202206010210,13,-0.0039618415139299765
202206010210,105,0.0008528162154658236
202206010210,108,0.00323385742615579
202206010210,112,-0.0062344695052079105
202206010210,115,-0.008928607133390465
202206010210,131,0.002632982967452473
202206010210,132,-0.002006678011985295
202206010210,133,0.002545399872474367
202206010210,138,-0.005604260447952475
202206010210,143,0.005557471420361025
202206010210,146,0.010570162179152189
202206010210,152,0.002491773446242772
202206010210,156,-0.006138295341190905
202206010210,159,0.007754124429100574
202206010210,165,-0.006110932764951818
202206010220,13,-0.012541365973117091
202206010220,105,-0.0005522771953966341
202206010220,108,-0.0005678020211357784
202206010220,112,-0.005669885755470287
202206010220,115,-0.006889344411301956
202206010220,131,0.002266291228937956
202206010220,132,-0.004168655912121653
202206010220,133,0.005599910969052144
202206010220,138,-0.005604260447952475
202206010220,143,0.006373486589176877
202206010220,146,0.011019485609453534
202206010220,152,0.002818850468480486
202206010220,156,-0.0018912931073450001
202206010220,159,0.007754124429100574
202206010220,165,-0.012019355854652615
202206010230,13,-0.0008415689781164566
202206010230,105,0.0017719432294054996
202206010230,108,-0.00225251699953529
202206010230,112,-0.0062344695052079105
202206010230,115,-0.009898755428173414
202206010230,131,0.002632982967452473
202206010230,132,-0.005913790875157516
202206010230,133,0.005599910969052144
202206010230,138,-0.004788245279136617
202206010230,143,0.005557471420361025
202206010230,146,0.011019485609453534
202206010230,152,0.000731934358696721
202206010230,156,-0.015606800161955032
202206010230,159,0.007318405194705207
202206010230,165,-0.00470781458959296
202206010240,13,-0.0014491110438244101
202206010240,105,0.0018014732076846451
202206010240,108,-0.0013510999043159977
202206010240,112,-0.009826836599184173
202206010240,115,-0.009168402728014445
202206010240,131,0.0030823063977538194
202206010240,132,-0.005451209760854793
202206010240,133,0.006010948454664473
202206010240,138,-0.004788245279136617
202206010240,143,0.006373486589176877
202206010240,146,0.011019485609453534
202206010240,152,-0.0032327960812616515
202206010240,156,-0.008967237316387268
202206010240,159,0.006662510046243064
202206010240,165,-0.004087027598803497
202206010250,13,-0.002728524588105926
202206010250,105,0.0008528162154658236
202206010250,108,-0.006273538494894255
202206010250,112,-0.012648084793573058
202206010250,115,-0.004986907577667727
202206010250,131,0.0030823063977538194
202206010250,132,-0.002006678011985295
202206010250,133,0.005976686416175462
202206010250,138,-0.005604260447952475
202206010250,143,0.006373486589176877
202206010250,146,0.011019485609453534
202206010250,152,0.003195625915603805
202206010250,156,0.0031958321819274414
202206010250,159,0.004818176913688074
202206010250,165,-0.0029954244899201275
202206010300,13,-0.004992645980974032
202206010300,105,0.005175970352469178
202206010300,108,-0.009893300412822683
202206010300,112,-0.004619427418290869
202206010300,115,-0.00922948872487457
202206010300,131,0.0030823063977538194
202206010300,132,-0.001939086350303236
202206010300,133,0.004125545400360035
202206010300,138,-0.0052375687094379595
202206010300,143,0.006373486589176877
202206010300,146,0.01020347044063767
202206010300,152,0.003195625915603805
202206010300,156,0.0019403258289556354
202206010300,159,0.004818176913688074
202206010300,165,-0.001784174399657514
202206010310,13,-0.0033383412105694693
202206010310,105,0.005175970352469178
202206010310,108,-0.009811428415348381
202206010310,112,-0.01223375020851444
202206010310,115,-0.0031774773198110177
202206010310,131,-3.06955790546383e-05
202206010310,132,-0.005745067286519676
202206010310,133,0.005044050661728245
202206010310,138,-0.004788245279136617
202206010310,143,0.006373486589176877
202206010310,146,0.01020347044063767
202206010310,152,0.0032116471533754137
202206010310,156,0.0019642473243405597
202206010310,159,0.005184868652202588
202206010310,165,-0.001784174399657514
202206010320,13,-0.0037919346675580235
202206010320,105,0.002992874416725319
202206010320,108,-0.030188799052752815
202206010320,112,-0.0350157610980165
202206010320,115,-0.005316016656260157
202206010320,131,-0.0016408216342342747
202206010320,132,-0.017447732673475432
202206010320,133,0.005044050661728245
202206010320,138,-0.004788245279136617
202206010320,143,0.005557471420361025
202206010320,146,0.010621007154357145
202206010320,152,0.003195625915603805
202206010320,156,0.0019403258289556354
202206010320,159,0.00563419208250393
202206010320,165,-0.0025040481067901393
202206010330,13,-0.0030370386685382527
202206010330,105,0.0035755093310527613
202206010330,108,-0.009972202088502058
